transaction_id,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size,day_of_week
96,09:56:17,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
96,09:56:17,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
97,08:22:22,0,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
97,08:22:22,0,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
98,09:56:04,0,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
99,10:36:10,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
100,10:28:12,0,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
101,10:42:30,8107,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
101,10:42:30,8107,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
102,09:52:39,8428,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
102,09:52:39,8428,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
103,08:21:48,8037,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
103,08:21:48,8037,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
104,09:43:36,8378,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
104,09:43:36,8378,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,6
105,08:32:46,0,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
106,10:53:53,0,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
107,09:46:11,0,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
108,08:06:41,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
108,08:06:41,0,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,6
109,08:23:34,0,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
110,08:35:46,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
111,09:23:12,8269,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,6
112,08:33:50,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
113,08:46:23,8476,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
114,08:59:35,0,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
114,08:59:35,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
115,08:06:49,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
116,08:37:03,0,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
117,09:39:50,0,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
117,09:39:50,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
118,10:17:54,0,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
118,10:17:54,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
119,10:06:39,0,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
119,10:06:39,0,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,6
120,09:38:34,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
121,10:12:01,0,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,6
121,10:12:01,0,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,6
122,10:49:26,8449,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
122,10:49:26,8449,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,6
123,09:49:22,8251,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
123,09:49:22,8251,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
124,09:16:24,8385,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
124,09:16:24,8385,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
125,08:11:20,0,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
126,08:17:38,8158,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
126,08:17:38,8158,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
127,10:46:28,0,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
127,10:46:28,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
128,09:29:00,8098,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
129,08:58:23,0,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
130,09:23:23,0,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
130,09:23:23,0,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
130,09:23:23,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
131,10:10:42,0,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
132,09:33:26,0,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
133,09:41:44,8118,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
133,09:41:44,8118,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
134,09:33:31,8092,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
134,09:33:31,8092,64,1,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
135,08:47:56,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
135,08:47:56,0,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
136,08:04:12,0,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
137,10:13:16,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
137,10:13:16,0,63,1,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
137,10:13:16,0,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,6
138,09:42:55,8161,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
138,09:42:55,8161,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,6
139,08:48:32,8279,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
139,08:48:32,8279,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,6
140,09:23:27,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
140,09:23:27,0,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,6
141,08:32:11,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
142,09:20:33,0,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
143,08:35:47,0,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
144,09:45:47,0,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
144,09:45:47,0,64,1,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
145,10:33:27,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
145,10:33:27,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
146,09:19:12,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
146,09:19:12,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
147,08:45:29,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
148,08:20:54,0,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
149,08:31:23,0,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,6
150,09:34:49,0,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
151,10:51:10,0,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
152,09:25:25,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
153,10:33:34,0,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
154,08:32:15,8132,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
154,08:32:15,8132,65,2,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
155,10:03:18,0,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
156,08:30:43,8048,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
156,08:30:43,8048,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
157,10:41:51,0,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
158,08:53:00,0,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,6
158,08:53:00,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
159,08:15:20,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
160,10:03:21,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
161,08:27:30,8148,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
161,08:27:30,8148,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
162,10:26:04,0,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
163,10:45:06,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
163,10:45:06,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
164,09:18:54,0,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,6
165,09:47:24,8222,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
166,09:35:46,0,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
167,08:01:34,0,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
168,09:05:35,0,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
169,09:15:56,0,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
169,09:15:56,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
170,09:29:26,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
170,09:29:26,0,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
171,08:49:38,8176,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
172,09:15:43,0,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
172,09:15:43,0,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
173,10:19:54,8223,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
174,08:13:22,8189,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
175,09:30:08,8003,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
176,09:12:33,0,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
177,10:02:20,0,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
177,10:02:20,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
178,10:04:21,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
179,10:33:31,0,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
180,09:10:21,0,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
180,09:10:21,0,20,1,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Regular,6
181,08:22:31,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
181,08:22:31,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
182,08:28:59,0,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
182,08:28:59,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
183,10:59:08,0,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
184,09:55:28,8128,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
185,09:52:38,8048,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
186,08:53:22,8106,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
187,09:22:34,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
188,08:02:22,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
188,08:02:22,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
189,10:33:09,0,87,2,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,6
190,08:20:22,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
190,08:20:22,0,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,6
191,09:36:18,0,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,6
191,09:36:18,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
192,09:21:49,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
193,10:52:42,0,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
194,10:15:36,8036,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
194,10:15:36,8036,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
195,10:28:16,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
195,10:28:16,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
196,09:33:26,0,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
196,09:33:26,0,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
197,09:16:26,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
197,09:16:26,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
198,09:59:19,8500,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,6
199,08:47:49,0,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
199,08:47:49,0,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
200,08:07:28,8336,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,6
200,08:07:28,8336,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,6
201,08:08:17,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
201,08:08:17,0,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
202,08:48:42,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
203,10:58:55,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
205,10:11:55,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
206,10:38:47,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
208,10:07:10,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
209,08:22:35,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
210,08:15:41,8401,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
211,09:12:37,0,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
211,09:12:37,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
212,09:16:00,0,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,6
213,10:26:58,8368,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
213,10:26:58,8368,63,2,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
213,10:26:58,8368,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,6
214,08:45:44,0,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
215,09:57:51,0,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
216,08:09:05,0,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
217,08:39:56,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
218,08:09:34,0,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
219,10:15:05,8314,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
220,09:51:03,0,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
220,09:51:03,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
221,09:30:34,8392,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
222,09:12:37,0,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
223,09:42:44,0,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
224,10:27:50,0,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
224,10:27:50,0,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,6
225,10:02:07,0,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
226,09:30:11,8040,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,6
227,10:55:49,8243,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
228,09:21:35,0,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,6
229,08:48:14,0,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
230,09:14:38,0,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
230,09:14:38,0,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
231,09:53:04,0,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
231,09:53:04,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
232,10:25:46,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
233,08:25:23,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
233,08:25:23,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
234,09:35:02,0,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,6
234,09:35:02,0,65,2,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
234,09:35:02,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
235,08:58:55,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
236,08:26:01,0,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
237,10:08:19,8032,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
237,10:08:19,8032,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,6
238,09:21:39,0,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
239,10:53:01,0,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,6
239,10:53:01,0,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
240,09:53:28,8456,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,6
241,10:37:56,0,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,6
242,08:53:41,0,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,6
243,09:01:23,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
243,09:01:23,0,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
244,09:55:10,8403,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
245,10:47:50,0,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,6
246,09:36:04,0,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
247,09:45:48,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
248,09:58:16,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
249,08:32:43,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
249,08:32:43,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
250,08:45:50,0,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
251,10:26:09,0,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
252,08:03:58,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
252,08:03:58,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
253,08:02:52,0,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
253,08:02:52,0,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,6
254,09:36:54,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
255,08:08:13,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
255,08:08:13,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
256,09:37:06,0,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,6
257,09:33:36,0,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,6
258,08:46:34,0,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,6
258,08:46:34,0,84,1,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
258,08:46:34,0,21,1,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Regular,6
259,08:48:30,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
260,09:30:28,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
260,09:30:28,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
261,09:56:02,0,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
261,09:56:02,0,64,1,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
262,09:34:13,0,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
263,09:20:12,8485,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,6
263,09:20:12,8485,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
264,09:29:02,0,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,6
265,09:05:01,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
265,09:05:01,0,65,1,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
266,10:19:49,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
266,10:19:49,0,65,2,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Regular,6
266,10:19:49,0,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,6
267,09:46:02,0,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,6
268,10:44:14,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
268,10:44:14,0,64,2,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
268,10:44:14,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
269,09:28:18,8284,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
270,08:58:08,0,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
271,10:15:26,0,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
271,10:15:26,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
272,08:34:42,8373,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,6
273,08:09:55,0,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
273,08:09:55,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
274,10:49:18,0,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,6
275,10:01:21,0,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,6
275,10:01:21,0,64,1,0.8,Flavours,Regular syrup,Hazelnut syrup,Regular,6
276,10:20:27,0,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,6
277,08:43:27,0,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
278,08:14:18,0,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
279,08:30:29,8362,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
280,08:52:56,0,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
281,09:43:11,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
282,09:04:13,0,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,6
283,10:44:58,0,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
284,10:57:38,0,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
285,09:04:40,8259,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,6
285,09:04:40,8259,19,1,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,Regular,6
286,08:19:56,0,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,6
287,10:41:18,0,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,6
288,10:31:26,0,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,6
288,10:31:26,0,75,1,3.5,Bakery,Pastry,Croissant,Regular,6
289,08:53:53,0,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,6
289,08:53:53,0,84,2,0.8,Flavours,Regular syrup,Chocolate syrup,Regular,6
289,08:53:53,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
290,08:23:34,0,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,6
291,10:00:05,8057,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,6
292,09:01:10,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
293,10:43:02,8401,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
293,10:43:02,8401,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,6
294,08:12:54,0,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,6
294,08:12:54,0,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,6
295,09:57:10,8377,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,6
296,09:28:55,0,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,6
296,09:28:55,0,63,1,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
297,09:44:43,8344,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,6
297,09:44:43,8344,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,6
298,10:53:48,0,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,6
299,10:43:36,0,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,6
299,10:43:36,0,63,1,0.8,Flavours,Regular syrup,Carmel syrup,Regular,6
300,09:28:38,0,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,6
301,10:10:00,0,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,6
301,10:10:00,0,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,6
302,10:59:31,0,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,6
